time_s,time_h,Locker_Showers_mdot_kg_s,Locker_Showers_temp_C,Breakroom_Sink_mdot_kg_s,Breakroom_Sink_temp_C,Process_Wash_mdot_kg_s,Process_Wash_temp_C
13600.0,3.7778,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
13640.0,3.7889,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
13680.0,3.8000,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
13720.0,3.8111,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
13760.0,3.8222,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
13800.0,3.8333,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
13840.0,3.8444,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
13880.0,3.8556,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
13920.0,3.8667,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
13960.0,3.8778,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
14000.0,3.8889,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
14040.0,3.9000,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
14080.0,3.9111,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
14120.0,3.9222,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
14160.0,3.9333,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
14200.0,3.9444,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
14240.0,3.9556,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
14280.0,3.9667,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
14320.0,3.9778,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
14360.0,3.9889,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
14400.0,4.0000,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
14440.0,4.0111,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
14480.0,4.0222,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
14520.0,4.0333,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
14560.0,4.0444,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
14600.0,4.0556,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
14640.0,4.0667,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
14680.0,4.0778,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
14720.0,4.0889,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
14760.0,4.1000,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
14800.0,4.1111,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
14840.0,4.1222,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
14880.0,4.1333,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
14920.0,4.1444,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
14960.0,4.1556,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
15000.0,4.1667,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
15040.0,4.1778,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
15080.0,4.1889,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
15120.0,4.2000,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
15160.0,4.2111,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
15200.0,4.2222,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
15240.0,4.2333,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
15280.0,4.2444,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
15320.0,4.2556,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
15360.0,4.2667,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
15400.0,4.2778,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
15440.0,4.2889,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
15480.0,4.3000,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
15520.0,4.3111,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
15560.0,4.3222,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
15600.0,4.3333,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
15640.0,4.3444,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
15680.0,4.3556,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
15720.0,4.3667,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
15760.0,4.3778,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
15800.0,4.3889,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
15840.0,4.4000,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
15880.0,4.4111,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
15920.0,4.4222,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
15960.0,4.4333,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
16000.0,4.4444,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
16040.0,4.4556,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
16080.0,4.4667,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
16120.0,4.4778,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
16160.0,4.4889,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
16200.0,4.5000,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
16240.0,4.5111,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
16280.0,4.5222,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
16320.0,4.5333,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
16360.0,4.5444,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
16400.0,4.5556,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
16440.0,4.5667,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
16480.0,4.5778,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
16520.0,4.5889,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
16560.0,4.6000,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
16600.0,4.6111,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
16640.0,4.6222,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
16680.0,4.6333,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
16720.0,4.6444,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
16760.0,4.6556,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
16800.0,4.6667,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
16840.0,4.6778,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
16880.0,4.6889,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
16920.0,4.7000,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
16960.0,4.7111,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
17000.0,4.7222,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
17040.0,4.7333,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
17080.0,4.7444,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
17120.0,4.7556,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
17160.0,4.7667,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
17200.0,4.7778,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
17240.0,4.7889,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
17280.0,4.8000,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
17320.0,4.8111,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
17360.0,4.8222,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
17400.0,4.8333,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
17440.0,4.8444,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
17480.0,4.8556,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
17520.0,4.8667,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
17560.0,4.8778,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
17600.0,4.8889,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
17640.0,4.9000,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
17680.0,4.9111,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
17720.0,4.9222,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
17760.0,4.9333,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
17800.0,4.9444,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
17840.0,4.9556,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
17880.0,4.9667,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
17920.0,4.9778,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
17960.0,4.9889,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
18000.0,5.0000,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
18040.0,5.0111,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
18080.0,5.0222,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
18120.0,5.0333,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
18160.0,5.0444,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
18200.0,5.0556,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
18240.0,5.0667,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
18280.0,5.0778,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
18320.0,5.0889,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
18360.0,5.1000,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
18400.0,5.1111,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
18440.0,5.1222,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
18480.0,5.1333,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
18520.0,5.1444,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
18560.0,5.1556,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
18600.0,5.1667,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
18640.0,5.1778,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
18680.0,5.1889,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
18720.0,5.2000,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
18760.0,5.2111,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
18800.0,5.2222,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
18840.0,5.2333,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
18880.0,5.2444,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
18920.0,5.2556,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
18960.0,5.2667,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
19000.0,5.2778,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
19040.0,5.2889,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
19080.0,5.3000,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
19120.0,5.3111,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
19160.0,5.3222,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
19200.0,5.3333,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
19240.0,5.3444,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
19280.0,5.3556,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
19320.0,5.3667,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
19360.0,5.3778,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
19400.0,5.3889,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
19440.0,5.4000,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
19480.0,5.4111,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
19520.0,5.4222,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
19560.0,5.4333,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
19600.0,5.4444,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
19640.0,5.4556,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
19680.0,5.4667,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
19720.0,5.4778,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
19760.0,5.4889,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
19800.0,5.5000,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
19840.0,5.5111,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
19880.0,5.5222,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
19920.0,5.5333,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
19960.0,5.5444,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
20000.0,5.5556,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
20040.0,5.5667,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
20080.0,5.5778,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
20120.0,5.5889,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
20160.0,5.6000,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
20200.0,5.6111,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
20240.0,5.6222,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
20280.0,5.6333,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
20320.0,5.6444,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
20360.0,5.6556,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
20400.0,5.6667,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
20440.0,5.6778,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
20480.0,5.6889,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
20520.0,5.7000,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
20560.0,5.7111,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
20600.0,5.7222,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
20640.0,5.7333,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
20680.0,5.7444,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
20720.0,5.7556,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
20760.0,5.7667,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
20800.0,5.7778,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
20840.0,5.7889,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
20880.0,5.8000,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
20920.0,5.8111,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
20960.0,5.8222,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
21000.0,5.8333,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
21040.0,5.8444,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
21080.0,5.8556,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
21120.0,5.8667,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
21160.0,5.8778,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
21200.0,5.8889,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
21240.0,5.9000,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
21280.0,5.9111,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
21320.0,5.9222,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
21360.0,5.9333,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
21400.0,5.9444,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
21440.0,5.9556,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
21480.0,5.9667,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
21520.0,5.9778,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
21560.0,5.9889,0.0000,25.0000,0.0000,25.0000,0.0000,25.0000
21600.0,6.0000,0.3000,26.3070,0.0000,25.0000,0.0000,25.0000
21640.0,6.0111,0.3000,53.7862,0.0000,25.0000,0.0000,25.0000
21680.0,6.0222,0.3000,69.3327,0.0000,25.0000,0.0000,25.0000
21720.0,6.0333,0.3000,71.0314,0.0000,25.0000,0.0000,25.0000
21760.0,6.0444,0.3000,70.6815,0.0000,25.0000,0.0000,25.0000
21800.0,6.0556,0.3000,69.8458,0.0000,25.0000,0.0000,25.0000
21840.0,6.0667,0.3000,68.8124,0.0000,25.0000,0.0000,25.0000
21880.0,6.0778,0.3000,67.7366,0.0000,25.0000,0.0000,25.0000
21920.0,6.0889,0.3000,66.6768,0.0000,25.0000,0.0000,25.0000
21960.0,6.1000,0.3000,65.6473,0.0000,25.0000,0.0000,25.0000
22000.0,6.1111,0.3000,64.6499,0.0000,25.0000,0.0000,25.0000
22040.0,6.1222,0.3000,63.6839,0.0000,25.0000,0.0000,25.0000
22080.0,6.1333,0.3000,62.7486,0.0000,25.0000,0.0000,25.0000
22120.0,6.1444,0.3000,61.8428,0.0000,25.0000,0.0000,25.0000
22160.0,6.1556,0.3000,60.9657,0.0000,25.0000,0.0000,25.0000
22200.0,6.1667,0.3000,60.1163,0.0000,25.0000,0.0000,25.0000
22240.0,6.1778,0.3000,59.2938,0.0000,25.0000,0.0000,25.0000
22280.0,6.1889,0.3000,58.4974,0.0000,25.0000,0.0000,25.0000
22320.0,6.2000,0.3000,57.7261,0.0000,25.0000,0.0000,25.0000
22360.0,6.2111,0.3000,56.9793,0.0000,25.0000,0.0000,25.0000
22400.0,6.2222,0.3000,56.2560,0.0000,25.0000,0.0000,25.0000
22440.0,6.2333,0.3000,55.5557,0.0000,25.0000,0.0000,25.0000
22480.0,6.2444,0.3000,54.8775,0.0000,25.0000,0.0000,25.0000
22520.0,6.2556,0.3000,54.2208,0.0000,25.0000,0.0000,25.0000
22560.0,6.2667,0.3000,53.5848,0.0000,25.0000,0.0000,25.0000
22600.0,6.2778,0.3000,52.9690,0.0000,25.0000,0.0000,25.0000
22640.0,6.2889,0.3000,52.3727,0.0000,25.0000,0.0000,25.0000
22680.0,6.3000,0.3000,51.7952,0.0000,25.0000,0.0000,25.0000
22720.0,6.3111,0.3000,51.2360,0.0000,25.0000,0.0000,25.0000
22760.0,6.3222,0.3000,50.6945,0.0000,25.0000,0.0000,25.0000
22800.0,6.3333,0.3000,50.1701,0.0000,25.0000,0.0000,25.0000
22840.0,6.3444,0.3000,49.6622,0.0000,25.0000,0.0000,25.0000
22880.0,6.3556,0.3000,49.1704,0.0000,25.0000,0.0000,25.0000
22920.0,6.3667,0.3000,48.6940,0.0000,25.0000,0.0000,25.0000
22960.0,6.3778,0.3000,48.2326,0.0000,25.0000,0.0000,25.0000
23000.0,6.3889,0.3000,47.7857,0.0000,25.0000,0.0000,25.0000
23040.0,6.4000,0.3000,47.3527,0.0000,25.0000,0.0000,25.0000
23080.0,6.4111,0.3000,46.9333,0.0000,25.0000,0.0000,25.0000
23120.0,6.4222,0.3000,46.5269,0.0000,25.0000,0.0000,25.0000
23160.0,6.4333,0.3000,46.1331,0.0000,25.0000,0.0000,25.0000
23200.0,6.4444,0.3000,45.7516,0.0000,25.0000,0.0000,25.0000
23240.0,6.4556,0.3000,45.3818,0.0000,25.0000,0.0000,25.0000
23280.0,6.4667,0.3000,45.0235,0.0000,25.0000,0.0000,25.0000
23320.0,6.4778,0.3000,44.6762,0.0000,25.0000,0.0000,25.0000
23360.0,6.4889,0.3000,44.3395,0.0000,25.0000,0.0000,25.0000
23400.0,6.5000,0.0000,44.0818,0.0000,25.0000,0.0000,25.0000
23440.0,6.5111,0.0000,44.0334,0.0000,25.0000,0.0000,25.0000
23480.0,6.5222,0.0000,43.9852,0.0000,25.0000,0.0000,25.0000
23520.0,6.5333,0.0000,43.9371,0.0000,25.0000,0.0000,25.0000
23560.0,6.5444,0.0000,43.8891,0.0000,25.0000,0.0000,25.0000
23600.0,6.5556,0.0000,43.8412,0.0000,25.0000,0.0000,25.0000
23640.0,6.5667,0.0000,43.7935,0.0000,25.0000,0.0000,25.0000
23680.0,6.5778,0.0000,43.7458,0.0000,25.0000,0.0000,25.0000
23720.0,6.5889,0.0000,43.6983,0.0000,25.0000,0.0000,25.0000
23760.0,6.6000,0.0000,43.6509,0.0000,25.0000,0.0000,25.0000
23800.0,6.6111,0.0000,43.6037,0.0000,25.0000,0.0000,25.0000
23840.0,6.6222,0.0000,43.5565,0.0000,25.0000,0.0000,25.0000
23880.0,6.6333,0.0000,43.5095,0.0000,25.0000,0.0000,25.0000
23920.0,6.6444,0.0000,43.4626,0.0000,25.0000,0.0000,25.0000
23960.0,6.6556,0.0000,43.4158,0.0000,25.0000,0.0000,25.0000
24000.0,6.6667,0.0000,43.3691,0.0000,25.0000,0.0000,25.0000
24040.0,6.6778,0.0000,43.3225,0.0000,25.0000,0.0000,25.0000
24080.0,6.6889,0.0000,43.2761,0.0000,25.0000,0.0000,25.0000
24120.0,6.7000,0.0000,43.2298,0.0000,25.0000,0.0000,25.0000
24160.0,6.7111,0.0000,43.1836,0.0000,25.0000,0.0000,25.0000
24200.0,6.7222,0.0000,43.1375,0.0000,25.0000,0.0000,25.0000
24240.0,6.7333,0.0000,43.0915,0.0000,25.0000,0.0000,25.0000
24280.0,6.7444,0.0000,43.0457,0.0000,25.0000,0.0000,25.0000
24320.0,6.7556,0.0000,42.9999,0.0000,25.0000,0.0000,25.0000
24360.0,6.7667,0.0000,42.9543,0.0000,25.0000,0.0000,25.0000
24400.0,6.7778,0.0000,42.9088,0.0000,25.0000,0.0000,25.0000
24440.0,6.7889,0.0000,42.8634,0.0000,25.0000,0.0000,25.0000
24480.0,6.8000,0.0000,42.8182,0.0000,25.0000,0.0000,25.0000
24520.0,6.8111,0.0000,42.7730,0.0000,25.0000,0.0000,25.0000
24560.0,6.8222,0.0000,42.7280,0.0000,25.0000,0.0000,25.0000
24600.0,6.8333,0.0000,42.6830,0.0000,25.0000,0.0000,25.0000
24640.0,6.8444,0.0000,42.6382,0.0000,25.0000,0.0000,25.0000
24680.0,6.8556,0.0000,42.5935,0.0000,25.0000,0.0000,25.0000
24720.0,6.8667,0.0000,42.5489,0.0000,25.0000,0.0000,25.0000
24760.0,6.8778,0.0000,42.5044,0.0000,25.0000,0.0000,25.0000
24800.0,6.8889,0.0000,42.4601,0.0000,25.0000,0.0000,25.0000
24840.0,6.9000,0.0000,42.4158,0.0000,25.0000,0.0000,25.0000
24880.0,6.9111,0.0000,42.3717,0.0000,25.0000,0.0000,25.0000
24920.0,6.9222,0.0000,42.3277,0.0000,25.0000,0.0000,25.0000
24960.0,6.9333,0.0000,42.2837,0.0000,25.0000,0.0000,25.0000
25000.0,6.9444,0.0000,42.2399,0.0000,25.0000,0.0000,25.0000
25040.0,6.9556,0.0000,42.1962,0.0000,25.0000,0.0000,25.0000
25080.0,6.9667,0.0000,42.1527,0.0000,25.0000,0.0000,25.0000
25120.0,6.9778,0.0000,42.1092,0.0000,25.0000,0.0000,25.0000
25160.0,6.9889,0.0000,42.0658,0.0000,25.0000,0.0000,25.0000
25200.0,7.0000,0.0000,42.0226,0.0000,25.0000,0.1200,25.1570
25240.0,7.0111,0.0000,41.9794,0.0000,25.0000,0.1200,32.3586
25280.0,7.0222,0.0000,41.9364,0.0000,25.0000,0.1200,44.8449
25320.0,7.0333,0.0000,41.8935,0.0000,25.0000,0.1200,51.2124
25360.0,7.0444,0.0000,41.8507,0.0000,25.0000,0.1200,53.4592
25400.0,7.0556,0.0000,41.8080,0.0000,25.0000,0.1200,54.5868
25440.0,7.0667,0.0000,41.7654,0.0000,25.0000,0.1200,55.3954
25480.0,7.0778,0.0000,41.7229,0.0000,25.0000,0.1200,55.9638
25520.0,7.0889,0.0000,41.6805,0.0000,25.0000,0.1200,56.2947
25560.0,7.1000,0.0000,41.6382,0.0000,25.0000,0.1200,56.4293
25600.0,7.1111,0.0000,41.5960,0.0000,25.0000,0.1200,56.4313
25640.0,7.1222,0.0000,41.5540,0.0000,25.0000,0.1200,56.3588
25680.0,7.1333,0.0000,41.5120,0.0000,25.0000,0.1200,56.2510
25720.0,7.1444,0.0000,41.4702,0.0000,25.0000,0.1200,56.1293
25760.0,7.1556,0.0000,41.4284,0.0000,25.0000,0.1200,56.0039
25800.0,7.1667,0.0000,41.3868,0.0000,25.0000,0.1200,55.8786
25840.0,7.1778,0.0000,41.3453,0.0000,25.0000,0.1200,55.7549
25880.0,7.1889,0.0000,41.3038,0.0000,25.0000,0.1200,55.6333
25920.0,7.2000,0.0000,41.2625,0.0000,25.0000,0.1200,55.5139
25960.0,7.2111,0.0000,41.2213,0.0000,25.0000,0.1200,55.3967
26000.0,7.2222,0.0000,41.1802,0.0000,25.0000,0.1200,55.2817
26040.0,7.2333,0.0000,41.1392,0.0000,25.0000,0.1200,55.1688
26080.0,7.2444,0.0000,41.0983,0.0000,25.0000,0.1200,55.0580
26120.0,7.2556,0.0000,41.0575,0.0000,25.0000,0.1200,54.9493
26160.0,7.2667,0.0000,41.0168,0.0000,25.0000,0.1200,54.8426
26200.0,7.2778,0.0000,40.9762,0.0000,25.0000,0.1200,54.7379
26240.0,7.2889,0.0000,40.9357,0.0000,25.0000,0.1200,54.6352
26280.0,7.3000,0.0000,40.8953,0.0000,25.0000,0.1200,54.5344
26320.0,7.3111,0.0000,40.8550,0.0000,25.0000,0.1200,54.4355
26360.0,7.3222,0.0000,40.8148,0.0000,25.0000,0.1200,54.3384
26400.0,7.3333,0.0000,40.7748,0.0000,25.0000,0.1200,54.2433
26440.0,7.3444,0.0000,40.7348,0.0000,25.0000,0.1200,54.1499
26480.0,7.3556,0.0000,40.6949,0.0000,25.0000,0.1200,54.0583
26520.0,7.3667,0.0000,40.6551,0.0000,25.0000,0.1200,53.9686
26560.0,7.3778,0.0000,40.6154,0.0000,25.0000,0.1200,53.8805
26600.0,7.3889,0.0000,40.5759,0.0000,25.0000,0.1200,53.7942
26640.0,7.4000,0.0000,40.5364,0.0000,25.0000,0.1200,53.7096
26680.0,7.4111,0.0000,40.4970,0.0000,25.0000,0.1200,53.6267
26720.0,7.4222,0.0000,40.4577,0.0000,25.0000,0.1200,53.5454
26760.0,7.4333,0.0000,40.4186,0.0000,25.0000,0.1200,53.4658
26800.0,7.4444,0.0000,40.3795,0.0000,25.0000,0.1200,53.3877
26840.0,7.4556,0.0000,40.3405,0.0000,25.0000,0.1200,53.3111
26880.0,7.4667,0.0000,40.3016,0.0000,25.0000,0.1200,53.2360
26920.0,7.4778,0.0000,40.2628,0.0000,25.0000,0.1200,53.1624
26960.0,7.4889,0.0000,40.2242,0.0000,25.0000,0.1200,53.0902
27000.0,7.5000,0.0000,40.1856,0.0000,25.0000,0.1200,53.0193
27040.0,7.5111,0.0000,40.1471,0.0000,25.0000,0.1200,52.9497
27080.0,7.5222,0.0000,40.1087,0.0000,25.0000,0.1200,52.8814
27120.0,7.5333,0.0000,40.0704,0.0000,25.0000,0.1200,52.8143
27160.0,7.5444,0.0000,40.0322,0.0000,25.0000,0.1200,52.7485
27200.0,7.5556,0.0000,39.9941,0.0000,25.0000,0.1200,52.6838
27240.0,7.5667,0.0000,39.9561,0.0000,25.0000,0.1200,52.6202
27280.0,7.5778,0.0000,39.9182,0.0000,25.0000,0.1200,52.5577
27320.0,7.5889,0.0000,39.8804,0.0000,25.0000,0.1200,52.4963
27360.0,7.6000,0.0000,39.8427,0.0000,25.0000,0.1200,52.4360
27400.0,7.6111,0.0000,39.8051,0.0000,25.0000,0.1200,52.3766
27440.0,7.6222,0.0000,39.7676,0.0000,25.0000,0.1200,52.3183
